model,p,algo,time,epc
BA,0.30000000000000004,Greedy_ES,0.08464201600000365,2.445195198059082
BA,0.30000000000000004,Greedy_MIS,2.2933735950000056,2.45123
BA,0.30000000000000004,REGA,1.0937982250000005,2.46806
BA,0.4,Degree-based,0.0001629430000065213,3.45338
BA,0.4,Betweenness,0.0005252110000100174,3.458565
BA,0.4,PageRank,0.0011992559999924879,3.45474
BA,0.4,Greedy_ES,0.15090541499999688,3.471909999847412
BA,0.4,Greedy_MIS,2.690061025999995,3.450575
BA,0.4,REGA,1.491981574999997,3.46018
BA,0.5,Degree-based,0.00020044300001131887,4.548265
BA,0.5,Betweenness,0.0005096289999926285,4.50755
BA,0.5,PageRank,0.0011404370000036579,4.498625
BA,0.5,Greedy_ES,0.17423376099999643,4.509929656982422
BA,0.5,Greedy_MIS,5.152102505999991,4.49344
BA,0.5,REGA,2.0729189600000097,4.52693
BA,0.6,Degree-based,0.0003182330000015554,5.63125
BA,0.6,Betweenness,0.0005371769999982234,5.637965
BA,0.6,PageRank,0.0012952539999986357,5.667545
BA,0.6,Greedy_ES,0.2163945540000043,5.626745223999023
BA,0.6,Greedy_MIS,3.6122002099999975,5.649525
BA,0.6,REGA,2.285280766999989,5.63499
BA,0.7000000000000001,Degree-based,0.00018201400000350532,6.886445
BA,0.7000000000000001,Betweenness,0.0005449450000014622,6.878455
BA,0.7000000000000001,PageRank,0.0012499580000024935,6.8425
BA,0.7000000000000001,Greedy_ES,0.20528896500000826,6.842670440673828
BA,0.7000000000000001,Greedy_MIS,4.184699229000003,6.86205
BA,0.7000000000000001,REGA,3.7043625649999967,6.83944
BA,0.8,Degree-based,0.0002099129999919569,8.15779
BA,0.8,Betweenness,0.0008413600000096721,8.190345
BA,0.8,PageRank,0.0011813449999920067,8.121495
BA,0.8,Greedy_ES,0.18293689300000437,8.161785125732422
BA,0.8,Greedy_MIS,4.914010458000007,8.123365
BA,0.8,REGA,4.238139224999998,8.137475
BA,0.9,Degree-based,0.00015959899999984373,9.52068
BA,0.9,Betweenness,0.0005439430000251377,9.530625
BA,0.9,PageRank,0.0014188080000110403,9.54142
BA,0.9,Greedy_ES,0.18232221499999923,9.577033996582031
BA,0.9,Greedy_MIS,5.409421754000022,9.542355
BA,0.9,REGA,3.187463844000007,9.546775
BA,1.0,Degree-based,0.0001572710000061761,11.03878
BA,1.0,Betweenness,0.0005306129999951281,11.048385
BA,1.0,PageRank,0.0012440200000014556,11.00121
BA,1.0,Greedy_ES,0.15239124100000367,10.983444213867188
BA,1.0,Greedy_MIS,35.62408099699999,105.09247
BA,1.0,REGA,3.320516187999999,11.017105
SW,0.1,Degree-based,0.00020599199999082884,2.855915
SW,0.1,Betweenness,0.0005481920000249829,2.87266
SW,0.1,PageRank,0.0010970029999839426,2.87334
SW,0.1,Greedy_ES,0.02889183799999273,2.821660041809082
SW,0.1,Greedy_MIS,10.561813970999992,3.014695
SW,0.1,REGA,1.2026812029999974,3.194215
SW,0.2,Degree-based,0.0001523499999791511,7.320285
SW,0.2,Betweenness,0.0005449129999988145,7.39823
SW,0.2,PageRank,0.0011286470000015925,7.50363
SW,0.2,Greedy_ES,0.055164808000000676,7.248459815979004
SW,0.2,Greedy_MIS,9.617163285000004,8.0087
SW,0.2,REGA,2.7846739809999974,7.35131
SW,0.30000000000000004,Degree-based,0.00017046300001766213,14.925235
SW,0.30000000000000004,Betweenness,0.000531238000007761,14.814225
SW,0.30000000000000004,PageRank,0.0012022460000196133,15.28147
SW,0.30000000000000004,Greedy_ES,0.10920983000002593,14.460370063781738
SW,0.30000000000000004,Greedy_MIS,10.507967784000016,14.50933
SW,0.30000000000000004,REGA,2.5078198969999903,14.802835
SW,0.4,Degree-based,0.0002148069999918789,26.90148
SW,0.4,Betweenness,0.0005658660000165128,26.997275
SW,0.4,PageRank,0.0010850289999950746,27.7882
SW,0.4,Greedy_ES,0.2045915860000207,26.10162925720215
SW,0.4,Greedy_MIS,13.110248461999987,26.15467
SW,0.4,REGA,6.737299650999972,26.25718
SW,0.5,Degree-based,0.00018856499997355058,45.87688
SW,0.5,Betweenness,0.0005476359999931901,45.579635
SW,0.5,PageRank,0.0011240610000129436,46.85387
SW,0.5,Greedy_ES,0.2544083720000003,43.428794860839844
SW,0.5,Greedy_MIS,18.025316302999983,53.787915
SW,0.5,REGA,6.1992857349999895,44.224395
SW,0.6,Degree-based,0.00016432199998916985,70.002685
SW,0.6,Betweenness,0.0005731210000021747,70.330955
SW,0.6,PageRank,0.001340612000035435,71.135225
SW,0.6,Greedy_ES,0.23949392299999772,66.56086730957031
SW,0.6,Greedy_MIS,23.54054143000002,71.080995
SW,0.6,REGA,5.529189533000022,68.223125
SW,0.7000000000000001,Degree-based,0.00023025900003403876,96.82792
SW,0.7000000000000001,Betweenness,0.0005582539999977598,96.736885
SW,0.7000000000000001,PageRank,0.001287607999984175,96.89779
SW,0.7000000000000001,Greedy_ES,0.24369610100001182,97.17106628417969
SW,0.7000000000000001,Greedy_MIS,20.440925491999963,89.67041
SW,0.7000000000000001,REGA,6.3698039409999865,89.355145
SW,0.8,Degree-based,0.00017023499998458647,118.568115
SW,0.8,Betweenness,0.0005837059999862504,118.67428
SW,0.8,PageRank,0.0016038709999861567,117.657935
SW,0.8,Greedy_ES,0.23837742399996387,109.31153106689453
SW,0.8,Greedy_MIS,27.592796194000016,100.11793
SW,0.8,REGA,10.448191264999991,100.03463
SW,0.9,Degree-based,0.000164026999982525,131.308255
SW,0.9,Betweenness,0.0005537939999840091,131.379995
SW,0.9,PageRank,0.001400988000000325,130.29361
SW,0.9,Greedy_ES,0.2110367580000343,115.34559631347656
SW,0.9,Greedy_MIS,38.45238299900001,131.696365
SW,0.9,REGA,8.658964712999989,115.174405
SW,1.0,Degree-based,0.0002609089999623393,136.0
SW,1.0,Betweenness,0.0005642840000064098,136.0
SW,1.0,PageRank,0.0011510510000221075,136.0
SW,1.0,Greedy_ES,0.4552873400000408,136.0
SW,1.0,Greedy_MIS,43.29416120799999,136.0
SW,1.0,REGA,6.528622191000011,106.11349
