model,p,algo,time,epc
SW,0.4,GNN (1 shot) + Local Search,66.88465976099906,720.7596
SW,0.4,Greedy GNN,0.6000676519979606,890.9442
SW,0.4,Greedy GNN + Local Search,48.82420571299736,709.2954
SW,0.5,Degree-based,0.0233844700014742,4113.1863
SW,0.5,Betweenness,0.0589688420004677,3181.7745
SW,0.5,PageRank,0.0199963520026358,3489.7482
SW,0.5,Greedy,2.4003137449981296,3142.9251
SW,0.5,Greedy + Local Search,100.14499173500008,2388.7917
SW,0.5,Greedy with MIS,2.0378001959998078,2692.4931
SW,0.5,Greedy with MIS + Local Search,50.70414695100044,2405.9763
SW,0.5,GNN (1 shot),0.0671601980029663,3623.5476
SW,0.5,GNN (1 shot) + Local Search,237.00005838599827,2416.8609
SW,0.5,Greedy GNN,0.6012121429994295,3476.2086
SW,0.5,Greedy GNN + Local Search,82.52251163599794,2622.1293
SW,0.6,Degree-based,0.0542046869995829,9674.7966
SW,0.6,Betweenness,0.0758935610028856,8678.0826
SW,0.6,PageRank,0.0460302239989687,8934.8202
SW,0.6,Greedy,4.444797575997654,9501.8976
SW,0.6,Greedy + Local Search,442.9694023500015,7606.5219
SW,0.6,Greedy with MIS,0.6241125650003596,8145.6579
SW,0.6,Greedy with MIS + Local Search,72.16660511700047,7440.8436
SW,0.6,GNN (1 shot),0.0878316880007332,9105.4629
SW,0.6,GNN (1 shot) + Local Search,412.7522140769979,7698.8565
SW,0.6,Greedy GNN,0.6301961210010631,8776.6533
SW,0.6,Greedy GNN + Local Search,295.3861727879994,7817.9481
SW,0.7,Degree-based,0.0623618540012103,13133.9475
SW,0.7,Betweenness,0.0917367609981738,12688.9164
SW,0.7,PageRank,0.0581723789982788,12715.38
SW,0.7,Greedy,5.456575369997154,12597.138
SW,0.7,Greedy + Local Search,542.9132753960002,10971.2727
SW,0.7,Greedy with MIS,0.6914778070004104,12059.8866
SW,0.7,Greedy with MIS + Local Search,525.2514541969995,10241.0577
SW,0.7,GNN (1 shot),0.102366808001534,12775.1364
SW,0.7,GNN (1 shot) + Local Search,638.6653068969972,10297.2645
